1371,1575
1374,1575
1375,1575
1885,8580
8856,8580
5825,108693
6917,340623
9426,109609
9671,9332
9396,9332
8224,387618
8913,10789
7227,33938
2362,166698
871,1709
1685,1709
1705,1709
1688,1709
1687,1709
9535,110127
796,52789
7341,257053
603,2344
564,1733
9460,205860
1893,10
1924,8537
8536,8537
9531,8537
138,221539
3103,218406
3035,218406
3077,218406
3074,218406
3076,259027
3079,123720
817,1006
2105,2806
2667,64750
9825,97768
620,2980
2978,2980
332,237445
147,185682
9710,135502
813,91663
2665,91663
850,201873
9349,10713
2038,123251
9638,47770
1654,124492
658,645
657,645
646,645
5689,59586
391,48317
772,9888
5548,5547
5549,5547
699,645
709,645
253,645
660,645
1694,98036
9264,48188
863,10194
2005,103573
6279,103573
8872,8979
8873,8979
9869,192492
9367,9649
4234,2602
9605,338282
8374,87186
2787,2794
2069,103577
838,124950
9532,8864
1498,1582
1497,1582
1499,1582
990,387219
9355,8945
106,399
1359,86105
9456,9436
889,351684
452,498
5608,342009
5683,179244
9285,96679
955,87359
8584,59567
668,645
691,645
698,645
682,645
9600,44979
21,252313
938,48317
169,399
9659,8945
8810,8945
482,495
479,495
9873,171439
494,495
493,495
4247,4246
9383,166376
8843,223564
1588,430186
1698,8412
16,498
9003,8917
9064,8917
1597,51509
4327,86029
681,645
146,290973
708,645
1493,93220
9816,107469
96,85861
90,85861
764,1960
580,2366
1547,109076
843,287016
9740,9743
2043,142680
634,8936
9290,9332
1734,1733
808,2150
1406,150156
966,110021
1995,2467
9799,9485
4248,4246
2114,140760
8835,86024
3980,10893
5680,182617
2605,86347
1648,91746
9494,9521
9942,97771
331,328
8494,118221
9880,107674
5175,90863
4484,239968
2770,2806
8922,94899
9398,352789
166,41649
984,10456
141,178106
585,137696
671,1241
8007,98513
161,304
1649,91746
120,119
9610,43055
150,93295
993,262011
7219,133923
425,8354
1576,17255
8346,389767
307,256729
9334,116669
5203,5202
557,556
1894,10
4614,192492
2501,31562
9637,86860
608,86055
818,1006
9488,86486
7451,52785
9266,115839
9595,52988
3127,123720
4108,9518
9533,9743
1682,374509
565,14563
225,457305
2264,295862
9012,17178
9021,53159
672,1241
9538,88574
6007,12075
9932,110127
171,41649
201,115570
121,119
4032,85960
9358,8864
2262,295862
9699,937
6038,59567
2671,93369
9669,93369
7294,8385
2662,105625
604,2344
1555,239766
310,124949
12,137697
9902,52985
584,9485
5921,431417
170,1565
9471,86029
296,528
22,295
8961,14890
9486,86117
1996,2467
4984,289531
8273,2806
9257,221111
6466,9735
9362,91799
936,937
7504,7505
513,7505
2722,330892
1428,9649
8408,261590
277,2326
9871,11794
24,2883
9373,425175
4256,4246
3117,123720
897,158391
224,457305
605,2344
9556,45154
9065,208765
860,151263
8010,8050
951,397444
3176,16302
1594,937
9063,208765
255,185682
122,119
5205,245129
1954,52749
9838,135502
553,1952
1487,17235
2122,103577
923,261590
393,2883
7131,109608
667,645
700,645
9356,9521
9545,14246
1583,478442
3075,123720
250,95891
5165,441439
809,2150
673,1241
2789,2794
8920,86115
9372,475802
9542,476054
6081,937
2330,211721
2334,211721
2202,280539
558,556
80,123800
8699,93791
2502,31562
395,115762
1577,17255
1970,1974
176,656
9806,468222
9801,8936
2059,52984
163,304
9797,426985
4558,84923
9929,94039
9394,212525
9474,409026
9385,94039
5725,294834
5651,294834
1362,141290
1884,133830
8868,94039
9056,269098
9318,94039
1483,476066
8214,8385
2061,203910
9732,94032
1283,2248
344,344936
2487,149191
9011,9068
2332,211721
5458,52789
844,287016
2463,206072
2899,2396
437,432
4689,4563
4326,279836
3177,16302
670,4563
9694,126580
9666,1972
9316,94589
83,86113
3396,475520
5889,101246
5460,52789
8357,476065
693,51509
8968,96937
661,295862
561,437628
3040,3106
2926,87631
258,185682
8016,256729
4551,91698
3115,374509
6593,374511
438,432
187,135179
9674,93369
9463,122952
1895,10
953,14740
9779,17368
272,263
4889,89188
9738,9744
1826,239766
1696,105625
6519,332357
9564,2396
9335,9518
7553,93731
8923,152544
647,140760
533,529
9763,110177
1656,1657
215,656
8274,298820
1951,1952
259,185682
25,285564
9885,268098
9392,87258
674,1241
7010,321061
3124,123720
411,420
9641,114783
9568,117952
6935,107471
4550,4563
1690,86578
834,2326
7295,387618
7509,7505
9286,8864
9975,55428
9682,124188
950,8354
1379,8385
9792,8918
3093,86336
4257,4246
588,64748
8982,251970
956,87359
591,115776
920,87118
58,295
2295,182813
8997,166376
9615,9485
9513,86115
1452,8537
1593,85943
1948,64751
9762,86092
5721,294834
7484,66761
1975,1974
8975,166373
3683,261382
5890,101246
214,656
9836,92012
1246,1575
1251,261382
5393,141084
1931,160727
9992,85817
8275,298820
7516,96680
9966,164395
1248,9743
9965,93791
9958,101385
1250,90306
5691,167691
7006,102777
8965,100965
1271,125570
9793,8918
1987,278467
1268,103372
559,556
2269,3106
1562,1565
810,2150
285,295
298,304
1691,86578
9408,436295
1979,9744
1991,339577
9815,110177
1571,1570
2698,124949
1858,8650
675,1241
2503,31562
2701,2704
1269,68589
5174,90863
2082,126209
1845,138908
2335,211721
1992,339577
7737,17255
4517,100286
4520,262011
4513,91660
663,656
7347,119581
5817,356437
1620,390096
6477,167613
7249,13800
9572,133297
6637,52984
440,115762
6076,215456
8329,74508
2312,122922
6933,126580
7555,5039
9030,264335
8328,86092
155,263
8456,96676
1266,124881
9017,108804
8617,123255
1726,131292
8681,135483
8277,298820
2454,420
217,84
4564,50457
9502,77816
3687,314917
8909,462400
8359,25542
9010,76291
8836,19387
1735,1733
3097,3292
8966,33514
8881,86774
8880,86774
3054,157890
9050,9046
1977,1974
5677,47627
9706,93369
9841,286006
2080,453993
534,528
8211,240156
8429,256729
8373,8650
8355,8354
767,1241
9592,86113
677,404148
685,404148
5060,37261
1284,2248
2395,2396
5753,379920
4180,12141
4729,10517
1361,141290
2195,112860
9511,215456
1679,374509
1865,295
3107,374509
1771,131295
3966,177062
9369,94039
9642,94039
1930,125574
9834,328073
4258,4246
458,456
1803,161314
5157,294834
189,135179
8445,312744
1285,2248
256,185682
3937,177062
9742,9500
2139,452675
2648,2643
9817,107469
3483,98462
3686,9309
7085,9309
9973,91657
9948,100970
1871,103001
1870,103001
1875,103001
3485,98462
7392,123249
5065,37261
5833,8819
1615,1617
1616,1617
9497,165855
9337,165679
9514,9500
9496,9500
9478,133297
9565,287684
9803,215606
5061,37261
5056,460334
9288,106498
5064,37261
5086,48194
3602,3601
8460,8647
7092,109608
459,456
457,456
3936,177062
2734,2704
4728,10517
4727,10517
9048,9046
2764,257071
9084,9088
3938,177062
3941,177062
1652,265709
9657,232403
9252,232403
9379,232403
4457,123289
30,139450
5066,37261
2459,351667
9711,9887
9990,299748
2791,2794
2331,2704
3104,123720
